catalog,translation_key,archive,status,korean
media-room-ending-ui-all.json,efb90d0a4c1866d4e0223077,,자체 검수,Apotos - Day
media-room-ending-ui-all.json,297f96d5040684e3fff50e63,,자체 검수,Apotos - Night
media-room-ending-ui-all.json,c4a253090dc39e11551d96b1,,자체 검수,Mazuri - Day
media-room-ending-ui-all.json,a61395ad6b50e62742748dbc,,자체 검수,Mazuri - Night
media-room-ending-ui-all.json,d8e7063752eeb5bc87bc0d86,,자체 검수,Holoska - Day
media-room-ending-ui-all.json,4771f9c346e096dabd10f5e8,,자체 검수,Holoska - Night
media-room-ending-ui-all.json,f9d50165bca8989398436870,,자체 검수,Spagonia - Day
media-room-ending-ui-all.json,53722f79913ef9d6f86ff304,,자체 검수,Spagonia - Night
media-room-ending-ui-all.json,dc8c3e309ae3ba86eaed2bfa,,자체 검수,Chun-nan - Day
media-room-ending-ui-all.json,0aba65a47885f09254cf7f8a,,자체 검수,Chun-nan - Night
media-room-ending-ui-all.json,3e9a4b1dcb4b8c46e6e6d28c,,자체 검수,Shamar - Day
media-room-ending-ui-all.json,ec0e94b6dec9e2295abd93fc,,자체 검수,Shamar - Night
media-room-ending-ui-all.json,b46a0b620ba3d226cf40e2fe,,자체 검수,Empire City - Day
media-room-ending-ui-all.json,ba1c3391e1da38e5aff76f6b,,자체 검수,Empire City - Night
media-room-ending-ui-all.json,ef99607be296c9bca37f2a31,,자체 검수,Adabat - Day
media-room-ending-ui-all.json,1aaa40e9ae511eefddc5d8c5,,자체 검수,Adabat - Night
media-room-ending-ui-all.json,8c0890cf2575ae24be7cb3ec,,자체 검수,Eggmanland Entrance
media-room-ending-ui-all.json,1089d6f61a15770ea3074810,,자체 검수,Stage Clear
media-room-ending-ui-all.json,fe575a16194735acc5389808,,자체 검수,Boss Stage Clear
media-room-ending-ui-all.json,ffc140495310aaa8e810382c,,자체 검수,Result Screen
media-room-ending-ui-all.json,ae7c16b2735b23ac51bc73d4,,자체 검수,Result Screen - E Rank
media-room-ending-ui-all.json,c5e92d8d61c29c760a505955,,자체 검수,설정 자료집 1
media-room-ending-ui-all.json,dd196b0a597f815f49b99255,,자체 검수,설정 자료집 2
media-room-ending-ui-all.json,3e75035fa016ae062f8a58a9,,자체 검수,설정 자료집 3
media-room-ending-ui-all.json,e1b66904bb35d310f5918e1b,,자체 검수,설정 자료집 4
media-room-ending-ui-all.json,bd475d699c10742f20e41bbe,,자체 검수,설정 자료집 5
media-room-ending-ui-all.json,2a059f80d2f4f32eed76fb15,,자체 검수,설정 자료집 6
media-room-ending-ui-all.json,4dd057c7e176db874d40f9ee,,자체 검수,설정 자료집 7
media-room-ending-ui-all.json,ad8c7659f7611a709f28d20f,,자체 검수,설정 자료집 8
media-room-ending-ui-all.json,4188cb2b58d405de69427f2c,,자체 검수,설정 자료집 9
media-room-ending-ui-all.json,fdf852228431ebfb05cf9ce5,,자체 검수,설정 자료집 10
media-room-ending-ui-all.json,1d284e2a3c94e8701b38a57d,,자체 검수,설정 자료집 11
media-room-ending-ui-all.json,4fc08298db18d2f9e50c4d20,,자체 검수,설정 자료집 12
media-room-ending-ui-all.json,d41aecb00a279a43140d982c,,자체 검수,설정 자료집 13
media-room-ending-ui-all.json,f16df732f88d99c5280de682,,자체 검수,설정 자료집 14
media-room-ending-ui-all.json,0fd4df753a1fd9a583fbd52c,,자체 검수,설정 자료집 15
media-room-ending-ui-all.json,d5a23327237aabea516bbbf3,,자체 검수,설정 자료집 16
media-room-ending-ui-all.json,250ddd9ea38e33008e2fa209,,자체 검수,설정 자료집 17
media-room-ending-ui-all.json,2b1caaeea180a26ba1f73804,,자체 검수,설정 자료집 18
media-room-ending-ui-all.json,5025939bddcbd874bd435950,,자체 검수,설정 자료집 19
media-room-ending-ui-all.json,3126243eee790ef771a6a8b6,,자체 검수,설정 자료집 20
media-room-ending-ui-all.json,d250f4118ee4af518986297b,,자체 검수,설정 자료집 21
media-room-ending-ui-all.json,a08a4bf7f32e412858596a27,,자체 검수,설정 자료집 22
media-room-ending-ui-all.json,b85657ae2e8fe62e6468c7ae,,자체 검수,설정 자료집 23
media-room-ending-ui-all.json,e5a280916f9faec9fe0a2207,,자체 검수,설정 자료집 24
media-room-ending-ui-all.json,4c0a48b90a0ef073d91d8f91,,자체 검수,설정 자료집 25
media-room-ending-ui-all.json,fe04aa431e1ff588e126551a,,자체 검수,설정 자료집 26
media-room-ending-ui-all.json,28c16431cf3dd03c68f9cd8b,,자체 검수,설정 자료집 27
media-room-ending-ui-all.json,4ff91556f21f0b23098af188,,자체 검수,설정 자료집 28
media-room-ending-ui-all.json,65f87a3b6fa3d0bb6dfc6047,,자체 검수,설정 자료집 29
media-room-ending-ui-all.json,37140c56b83f4caebea5dacc,,자체 검수,설정 자료집 30
media-room-ending-ui-all.json,f05b7304c5c219fcd681eb1a,,자체 검수,설정 자료집 31
media-room-ending-ui-all.json,6e8a955fa5b52a495e1e4742,,자체 검수,설정 자료집 32
media-room-ending-ui-all.json,007b9d722fdd9f2ce57a72fa,,자체 검수,설정 자료집 33
media-room-ending-ui-all.json,793b73dc27e6dbf341d513ea,,자체 검수,설정 자료집 34
media-room-ending-ui-all.json,fa81081d6cfbaa01cd433084,,자체 검수,설정 자료집 35
media-room-ending-ui-all.json,610e3389ebe1b68f383ea1bc,,자체 검수,설정 자료집 36
media-room-ending-ui-all.json,010d509dd96c7d31bb819e0f,,자체 검수,설정 자료집 37
media-room-ending-ui-all.json,5348c8be99000d49b4637074,,자체 검수,설정 자료집 38
media-room-ending-ui-all.json,82c33ece1aab0cc5566cb938,,자체 검수,설정 자료집 39
media-room-ending-ui-all.json,5d90ff90206950fe84d8f4c1,,자체 검수,설정 자료집 40
media-room-ending-ui-all.json,b447720ee163fbfcb22e06ae,,자체 검수,설정 자료집 41
media-room-ending-ui-all.json,70d94df3de400d573e13b086,,자체 검수,설정 자료집 42
media-room-ending-ui-all.json,7d1edb97c3e94c44ad0d2000,,자체 검수,설정 자료집 43
media-room-ending-ui-all.json,de74143fc42816a3cb8dcd80,,자체 검수,설정 자료집 44
media-room-ending-ui-all.json,e3f5ef23104bbf07d37272de,,자체 검수,설정 자료집 45
media-room-ending-ui-all.json,cb81cf663e42fbe0530136df,,자체 검수,설정 자료집 46
media-room-ending-ui-all.json,b03809ad97af199e1c1cc617,,자체 검수,설정 자료집 47
media-room-ending-ui-all.json,57132a30716b1d0165f73e0c,,자체 검수,설정 자료집 48
media-room-ending-ui-all.json,13d113c7792e2c683b373a35,,자체 검수,설정 자료집 49
media-room-ending-ui-all.json,ff945f4f2ff9eaca6f07951e,,자체 검수,설정 자료집 50
media-room-ending-ui-all.json,dbafdb807ed295b8bb1a9590,,자체 검수,설정 자료집 51
media-room-ending-ui-all.json,928694feca5c5927a720eda0,,자체 검수,설정 자료집 52
media-room-ending-ui-all.json,9cff0e8486a4534a6e71f530,,자체 검수,설정 자료집 53
media-room-ending-ui-all.json,8c0ed042093d657113b6f4f9,,자체 검수,설정 자료집 54
media-room-ending-ui-all.json,4069f1e0c7617684a58eb7af,,자체 검수,설정 자료집 55
media-room-ending-ui-all.json,02ed60a5e9239ba15ec6496a,,자체 검수,설정 자료집 56
media-room-ending-ui-all.json,be1c90fd5b2bb5e67eac6980,,자체 검수,설정 자료집 57
media-room-ending-ui-all.json,c05df1b1fa89a67dff666b8f,,자체 검수,설정 자료집 58
media-room-ending-ui-all.json,2490b5fe8b24dbac7368bfdc,,자체 검수,설정 자료집 59
media-room-ending-ui-all.json,d284627c490f3a28479c7807,,자체 검수,설정 자료집 60
media-room-ending-ui-all.json,1f56c6df4cd507004a0493a5,,자체 검수,설정 자료집 61
media-room-ending-ui-all.json,32d601c2eb42cae7827fe146,,자체 검수,설정 자료집 62
media-room-ending-ui-all.json,5e73a370216a17a78f6e222c,,자체 검수,설정 자료집 63
media-room-ending-ui-all.json,ad15ddb560e1ad55ca5cf561,,자체 검수,설정 자료집 64
media-room-ending-ui-all.json,a45c6ef81b3c5e4f1ab1511d,,자체 검수,설정 자료집 65
media-room-ending-ui-all.json,11a5aba9bc926efcdb1d8499,,자체 검수,설정 자료집 66
media-room-ending-ui-all.json,0ac50d0efa48943a4a73ac0c,,자체 검수,설정 자료집 67
media-room-ending-ui-all.json,cf6a4985ff77f921d2285dbd,,자체 검수,설정 자료집 68
media-room-ending-ui-all.json,41433e11adbd6601d6232186,,자체 검수,설정 자료집 69
media-room-ending-ui-all.json,1bc6c367ff53fcf7053b0e4c,,자체 검수,설정 자료집 70
media-room-ending-ui-all.json,67f34e68456078d322aee544,,자체 검수,설정 자료집 71
media-room-ending-ui-all.json,41cf08751c2a9243b5907eaf,,자체 검수,"아나스타시아의 남편인 느긋하고
마이페이스인 80세 노인.
자신이 아나스타시아를 가장 잘
이해한다고 생각해 말을 제대로
못 하는 그녀를 통역하지만,
어쩐지 착각하는 것 같은데……?"
media-room-ending-ui-all.json,0c1db542da8a776f80c3ae05,,자체 검수,"오랫동안 이곳에서 교사로 일해
'리즈'라는 애칭으로 사랑받는
여성. 아이들의 웃는 얼굴을
좋아하고 누구든 챙기려 드는
것은 교사이기 때문일까? 지금껏
가르친 학생은 2천 명이 넘는다."
media-room-ending-ui-all.json,4eab7209021607bc19d1a2f6,,자체 검수,"고참 에그 파이터이자
에그맨 랜드의 매점 직원.
성실하고 에그맨을 향한
충성심도 높지만 AI가
낡아 가끔 말이 어눌해진다."
media-room-ending-ui-all.json,62d9fc1f7b42e760e87c3111,,자체 검수,"이 별을 파괴하기 위해서만
존재하는 어둠의 화신. 오랜
시간 대지의 사기를 흡수하며
성장해 별의 핵 속에서 각성의
때를 기다린다. (가이아
문서 제4장 11절에서 인용)"
media-room-ending-ui-all.json,1723308cf60f2cb856a4bfff,,자체 검수,"다크 가이아가 완전히 깨어나
어둠의 팔로 대지를 감쌀 때 이
별에 종말이 찾아온다. 파괴되어
멸망한 별은 언젠가 올 치유의
때를 기다리며 어둠 속에서 아주
긴 잠에 들 것이다. (가이아
문서 제4장 28절에서 인용)"
media-room-ending-ui-all.json,1b47162ef746412b7655a2df,,자체 검수,Intro: Jungle Joyride - Night
media-room-ending-ui-all.json,21a99d0f880c9a3e96cd452c,,자체 검수,Tornado Defense - 1st Battle
media-room-ending-ui-all.json,1c0ac0c772204e6bce47017d,,자체 검수,Tornado Defense - 2nd Battle
media-room-ending-ui-all.json,5b4b29de391448bc2bcc8ba9,,자체 검수,"야리수레의 아내. 예전에는 이
지방에서 첫손에 꼽히는 미인으로
유명했다. 남편에게 엄격해
보이지만 제대로 남편을 생각한다.
얼마 전에도 '매일 춥네'라고
한 남편을 위해 목욕물
온도를 60도로 맞춰 주었다."
media-room-ending-ui-all.json,5bd06b7fdaebda3fc503ef7e,,자체 검수,"한때 길이 2미터 이상인
물고기를 혼자 낚아 올렸을
만큼 솜씨 좋은 어부.
늘 붙임성 좋은 사람이지만 딸
이야기가 나오면 성격이 달라진다."
media-room-ending-ui-all.json,5ecbef5c47923dac5f815bbd,,자체 검수,Tornado Defense - 2nd Battle
media-room-ending-ui-all.json,4fc97591e51f36ad00fccd2a,,자체 검수,설정 자료집 2
media-room-ending-ui-all.json,da90f316ef94acb54f8d52ba,,자체 검수,설정 자료집 12
media-room-ending-ui-all.json,12d0dfd03c1ffe8e55a5a3ee,,자체 검수,설정 자료집 20
media-room-ending-ui-all.json,fdb98700291d38b806b176fd,,자체 검수,설정 자료집 21
media-room-ending-ui-all.json,340e326db71c165f17a0eb06,,자체 검수,설정 자료집 22
media-room-ending-ui-all.json,16139bd07020808910061787,,자체 검수,설정 자료집 23
media-room-ending-ui-all.json,bf068ea1321871d433c0baab,,자체 검수,설정 자료집 24
media-room-ending-ui-all.json,4510177a72d37c19b9478a62,,자체 검수,설정 자료집 25
media-room-ending-ui-all.json,75019f9441fe053e86b68375,,자체 검수,설정 자료집 26
media-room-ending-ui-all.json,1fdbd049bae618b73d1cded9,,자체 검수,설정 자료집 27
media-room-ending-ui-all.json,af3698590616754e87d752b5,,자체 검수,설정 자료집 28
media-room-ending-ui-all.json,ed0412a10751b77681c992fc,,자체 검수,설정 자료집 29
media-room-ending-ui-all.json,3e24c1210a2099b65baa818e,,자체 검수,설정 자료집 32
media-room-ending-ui-all.json,24ed9af201e8d013881c21b7,,자체 검수,설정 자료집 42
media-room-ending-ui-all.json,7de1c99145c748113302e031,,자체 검수,설정 자료집 52
media-room-ending-ui-all.json,d296fcda2a70998da7f411f6,,자체 검수,설정 자료집 62
media-room-ending-ui-all.json,02b21bc37dd8df6182b717e1,,자체 검수,Tornado Defense - 2nd Battle
skill-ui-all.json,56810ce41f7297b7cb23905b,,자체 검수,1·2 어퍼 콤보
skill-ui-all.json,5850cc90178d02e465b6abf3,,자체 검수,"ATTACK이
레벨 업했다!"
skill-ui-all.json,803342d593ef5fbd2801ceb2,,자체 검수,"LIFE가
레벨 업했다!"
skill-ui-all.json,a183749e16c2f71f1d16d89f,,자체 검수,"UNLEASH가
레벨 업했다!"
skill-ui-all.json,0715d16efb9972557c091ade,,자체 검수,"SHIELD가
레벨 업했다!"
skill-ui-all.json,16f87c4c47f2a88e379f11cf,,자체 검수,"SPEED가
레벨 업했다!"
skill-ui-all.json,2be42d640605773304032572,,자체 검수,"RING ENERGY가
레벨 업했다!"
skill-ui-all.json,46eb0ee23c7d63a866502bf6,,자체 검수,1·2 어퍼 콤보
skill-ui-all.json,4482b57359d0a2e81257db31,,자체 검수,1·2 어퍼 콤보
skill-ui-all.json,389a5a9459f60864aa5dbebe,,자체 검수,"ATTACK이
레벨 업했다!"
skill-ui-all.json,54cd1a1da9f0e562425463df,,자체 검수,"LIFE가
레벨 업했다!"
skill-ui-all.json,a0edbbc123fade23620c3e45,,자체 검수,"UNLEASH가
레벨 업했다!"
skill-ui-all.json,e74c5de7ac5d304fad1a5779,,자체 검수,"SHIELD가
레벨 업했다!"
skill-ui-all.json,469719e533d69fdfc2f63538,,자체 검수,"SPEED가
레벨 업했다!"
skill-ui-all.json,1839d52464a59d90634896d3,,자체 검수,"RING ENERGY가
레벨 업했다!"
stage-ui-all.json,cdd6d79bcb7f478bf932355a,,자체 검수,Act 1
stage-ui-all.json,074c57066600c04333fae277,,자체 검수,Act 2
stage-ui-all.json,fc323e59ab8aa82f032b8e86,,자체 검수,Act 3
stage-ui-all.json,0fece8735f40babe347d1763,,자체 검수,"코스를 1바퀴
돌아라!"
stage-ui-all.json,1a72ec12a0a98c7c064dc011,,자체 검수,"코스를 1바퀴
돌아라!"
stage-ui-all.json,75ac38995a572e31a25956b0,,자체 검수,Act 4
stage-ui-all.json,5730eec6bdb3f835af96e1f7,,자체 검수,Act 5
stage-ui-all.json,5e017c4636ac3db3a9126b11,,자체 검수,"코스를 3바퀴
돌아라!"
stage-ui-all.json,0069e5e8785bbbc59f85ad63,,자체 검수,"코스를 3바퀴
돌아라!"
stage-ui-all.json,b686f32b83e4449db21524ad,,자체 검수,토네이도 디펜스 Act 1
stage-ui-all.json,02dee305a38f9a3ca6b77ef0,,자체 검수,토네이도 디펜스 Act 2
stage-ui-all.json,ee43b3c93160b9b991ae53d2,,확정 검수 · 목표값 원문 보존,"00:00 안에
골인하라!"
stage-ui-all.json,9b93b24bc292e98f09e7d23b,,확정 검수 · 목표값 원문 보존,"00000점 이상
획득하고 골인하라!"
stage-ui-all.json,c2d5b70fce080f59cb5fb870,,확정 검수 · 목표값 원문 보존,"적을 00마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,e1c509265107294e9a469fa5,,확정 검수 · 목표값 원문 보존,"링을 000개 이상
모으고 골인하라!"
stage-ui-all.json,61227e12735ca066a007aef5,,확정 검수 · 목표값 원문 보존,"링을 000개
모아라!"
stage-ui-all.json,5b012658fa57c394a86bd196,,확정 검수 · 목표값 원문 보존,"피해를 받지 않고
00:00 안에
골인하라!"
stage-ui-all.json,598f679a2cb335989fb217a4,,자체 검수,"피해 횟수 0회
이하로 골인하라!"
stage-ui-all.json,1081658dc7a5ac0dab0c7a9e,,확정 검수 · 목표값 원문 보존,"제한 시간 안에 적을
000마리
쓰러뜨려라!"
stage-ui-all.json,395f973840fb7ffdb9e6b346,,확정 검수 · 목표값 원문 보존,"00:00 안에 통을
〇개 이상 부숴라!"
stage-ui-all.json,fd4299a8a10ed0ad971e6b4b,,확정 검수 · 목표값 원문 보존,"00:00 안에 통을
〇개 이상 부숴라!"
stage-ui-all.json,35937420b174f9ffda411368,,확정 검수 · 목표값 원문 보존,"00:00 안에
알렉시스 소년을
찾아라!"
stage-ui-all.json,ad7540cf8bcc041b8c014a0e,,확정 검수 · 목표값 원문 보존,"00:00 안에
알렉시스를 찾아라!"
stage-ui-all.json,3ec7b2187768a1f9efe74835,,자체 검수,"90초 안에 신부님의
안경을 손에 넣어라!"
stage-ui-all.json,fe63ea26ba765fd764618483,,자체 검수,"90초 안에 안경을
입수하라!"
stage-ui-all.json,234aff24c4e41d21ac76013c,,자체 검수,"60초 안에
우두머리를
쓰러뜨려라!"
stage-ui-all.json,503e022104aa3d191320d891,,자체 검수,"60초 안에
우두머리를
쓰러뜨려라!"
stage-ui-all.json,c1c8e6ad1109b07f83704210,,자체 검수,"2:00 안에 수줍은
소녀를 찾아내라!"
stage-ui-all.json,5eb9194664fb3339e69e0488,,자체 검수,"2:00 안에 소녀를
찾아라!"
stage-ui-all.json,9c93437b5be89e8a10bec19e,,자체 검수,"120초 안에 수줍은
소녀를 찾아내라!"
stage-ui-all.json,e0781a60ed27edd7b6147082,,자체 검수,"120초 안에 소녀를
찾아라!"
stage-ui-all.json,e232717fdd53d091da2b5609,,자체 검수,"오렌지를 10개
획득하라!"
stage-ui-all.json,a8890c758df579f405cc9c0e,,자체 검수,"오렌지를 10개
획득하라!"
stage-ui-all.json,f06e9e521170af0953276414,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,acddd1e1042f6b7933f127d9,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,78f39fa72c5c8a446ef1b81f,,자체 검수,"사랑의 육포를 찾아내
결혼 50주년
기념일을 성공시키자"
stage-ui-all.json,929401a91643240659b3f902,,자체 검수,"몰려오는 적을
20마리 쓰러뜨려라!"
stage-ui-all.json,dc8621781000e3c935019df4,,자체 검수,"적을 20마리
쓰러뜨려라!"
stage-ui-all.json,b668912c3dad2c18a42c1565,,확정 검수 · 목표값 원문 보존,"풍선을 00개
터뜨려라!"
stage-ui-all.json,68bc28d964a5e58ec16de759,,확정 검수 · 목표값 원문 보존,"제한 시간 안에
풍선을 00개
터뜨려라!"
stage-ui-all.json,0bf7cac73be633ea599d2ada,,자체 검수,데프 빅의 귀중한 CD
stage-ui-all.json,c20fa3534bbbf30157fd4727,,자체 검수,CD를 회수하라!
stage-ui-all.json,13a5e2aa48b693997470a790,,자체 검수,"데프 빅이 샀다는
CD 대체 얼마나
많은 걸까…"
stage-ui-all.json,1223240bb9cf205da9e248e3,,자체 검수,"유령 2마리를 터치한
뒤 골인하라!"
stage-ui-all.json,3f32ad23cdd03ec5ee2e4ed0,,자체 검수,유령 2마리를 찾자!
stage-ui-all.json,0c1c30e53c0c05c6756f18de,,자체 검수,"제한 시간 안에 유령
2마리를 찾아내라!"
stage-ui-all.json,835b974bcca721e1b92fa1e3,,자체 검수,"제한 시간 안에 유령
2마리를 찾아내라!"
stage-ui-all.json,ff02f657899cf9b3072cb8df,,자체 검수,타임 트라이얼 Lv.1
stage-ui-all.json,366fdf5a75447489def222c3,,자체 검수,"4:30 안에
골인하라!"
stage-ui-all.json,77272da574b046d4c732faa2,,자체 검수,"4:30 안에
골인하라!"
stage-ui-all.json,fa7c25f7e107ebe62f21ffc7,,자체 검수,"OK! 멋지게
클리어했군, 소닉!!
여기까지 바람이
느껴졌다고!
헤헤헤~!"
stage-ui-all.json,d6a61ded930933456588b12a,,자체 검수,타임 트라이얼 Lv.2
stage-ui-all.json,695b4a22dc8e314b81e3b0d7,,자체 검수,"3:30 안에
골인하라!"
stage-ui-all.json,39154aac9fb15394f1702ba3,,자체 검수,"3:30 안에
골인하라!"
stage-ui-all.json,1ff24fcb1f23363da8c07b23,,자체 검수,"OK! 네 배짱에는
놀라게 된다니까!
클리어하면 좋은 걸
줄 테니 힘내라고!"
stage-ui-all.json,528a841120c3abb43e291905,,자체 검수,타임 트라이얼 Lv.3
stage-ui-all.json,7948cd8114deecdb009808b4,,자체 검수,"2:30 안에
골인하라!"
stage-ui-all.json,b88a76d503bfa585e27ac1f2,,자체 검수,"2:30 안에
골인하라!"
stage-ui-all.json,eef1b174ebef3303601292a2,,자체 검수,배틀 트라이얼 Lv.1
stage-ui-all.json,3966e00c06263b6378cf06be,,자체 검수,"적을 15마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,989af8246e42ce204ea3f01c,,자체 검수,"적을 15마리 이상
쓰러뜨려라!"
stage-ui-all.json,d9c45609d49d9542cc7faef3,,자체 검수,배틀 트라이얼 Lv.2
stage-ui-all.json,035022f5c4fd5d4fa9749c9e,,자체 검수,"적을 20마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,75f8a1cd47d8b2a2fe7eeb9d,,자체 검수,"적을 20마리 이상
쓰러뜨려라!"
stage-ui-all.json,6237ed3df3663d6d4946b1ae,,자체 검수,배틀 트라이얼 Lv.3
stage-ui-all.json,f8871858080ee0c938a28849,,자체 검수,"적을 25마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,1339bd3f2c3352c402177f1e,,자체 검수,"적을 25마리 이상
쓰러뜨려라!"
stage-ui-all.json,32baccea38c1a73f61f4ed33,,자체 검수,링 트라이얼 Lv.1
stage-ui-all.json,afb08c5d8392a91af4f4798b,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,0d4cfb816d0701711f349030,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,5855c3cbccc98d379b862449,,자체 검수,링 트라이얼 Lv.2
stage-ui-all.json,220789e626e8f49c7927067b,,자체 검수,"링을 200개 이상
모으고 골인하라!"
stage-ui-all.json,6553acb93e8a11494e174da6,,자체 검수,"링을 200개 이상
모으고 골인하라!"
stage-ui-all.json,8d13b713e04c4ddb4e89947a,,자체 검수,링 트라이얼 Lv.3
stage-ui-all.json,64ba12411f474b2289072dde,,자체 검수,"링을 300개 이상
모으고 골인하라!"
stage-ui-all.json,2b8deff6027f71b97bc6d115,,자체 검수,"링을 300개 이상
모으고 골인하라!"
stage-ui-all.json,941878246cd94c415b098241,,자체 검수,서바이벌 Lv.1
stage-ui-all.json,9cc29f631592578bc7f21004,,확정 검수 · 목표값 원문 보존,"피해를 받지 않고
00:00 안에
골인하라!"
stage-ui-all.json,37ec48941530ddc6e0d03f34,,자체 검수,서바이벌 Lv.2
stage-ui-all.json,e4cf877bdddda9a5e3a40dda,,확정 검수 · 목표값 원문 보존,"피해를 받지 않고
00:00 안에
골인하라!"
stage-ui-all.json,dfc3b4cfcf51fabe99df10e7,,자체 검수,서바이벌 Lv.3
stage-ui-all.json,271e139b4cd7a0db45c497e0,,자체 검수,"20:00 안에
골인하라!"
stage-ui-all.json,450ea3b19e67e9bab1b8e2a4,,자체 검수,"20:00 안에
골인하라!"
stage-ui-all.json,5b39f9e54f27f4ce016140bd,,자체 검수,"15:00 안에
골인하라!"
stage-ui-all.json,d8ab1adc488b1f19393e211b,,자체 검수,"15:00 안에
골인하라!"
stage-ui-all.json,e04ee1ef4df0d02b488c6f67,,자체 검수,"10:00 안에
골인하라!"
stage-ui-all.json,b37a99672dc423b71c61c34f,,자체 검수,"10:00 안에
골인하라!"
stage-ui-all.json,3f85292ced04a13e27aa3c37,,자체 검수,스코어 트라이얼 Lv.1
stage-ui-all.json,aa4b7e4e7ad2d4c5e03bda6a,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,7b8578242ccc63b4c773247a,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,c04da3eed0c2ae70ab0430db,,자체 검수,스코어 트라이얼 Lv.2
stage-ui-all.json,065d97ee517e0b34d34b7006,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,daa761c4a5c4b53fe0b475cc,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,7a46d9414ea9252d281c1f58,,자체 검수,스코어 트라이얼 Lv.3
stage-ui-all.json,f59645834b4e5a9b90dafa09,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,8ef6be081d2aaa87711752e5,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,efe10188ac29f22b2393e1e9,,자체 검수,"적을 50마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,6f1e0421a73f833a1d54825f,,자체 검수,"적을 50마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,18f0b6a3caa6c3dd05dbee38,,자체 검수,"적을 60마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,d4ca732f8c5f0b08155f7d99,,자체 검수,"적을 60마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,b6ea676ade5c9b13115c25ad,,자체 검수,"적을 70마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,1212ac9c1730ea0a28708dd8,,자체 검수,"적을 70마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,5a1579de73aeb98aba1ef7e4,,자체 검수,"링을 150개 이상
모으고 골인하라!"
stage-ui-all.json,138baabaa487f1020792067a,,자체 검수,"링을 150개 이상
모으고 골인하라!"
stage-ui-all.json,44874bd6e81007f35775a70f,,자체 검수,"링을 250개 이상
모으고 골인하라!"
stage-ui-all.json,652b01c0e39c7ff479ed1064,,자체 검수,"링을 250개 이상
모으고 골인하라!"
stage-ui-all.json,8e7ebc40d9990edc8c9ea22d,,자체 검수,"LIFE 회복은
없다! 가드를 활용해
살아남아라!"
stage-ui-all.json,357d83060011fa673d703b1d,,자체 검수,"LIFE 회복은
없다! 방어를 활용해
살아 돌아와라!"
stage-ui-all.json,3ee1ca9ed77cd63262f56ab3,,자체 검수,"4:30 안에
골인하라!"
stage-ui-all.json,e9fe8f48e95b52e8e7b3dcc6,,자체 검수,"3:30 안에
골인하라!"
stage-ui-all.json,02de668724c529d73df0d4a2,,자체 검수,"2:30 안에
골인하라!"
stage-ui-all.json,db8684259320c9f704563f36,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,b50a3e0122ad88163b41e512,,자체 검수,"적을 20마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,b134e921ea5ce430b5177211,,자체 검수,"적을 30마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,9ed593edc4e9a86e876e3f75,,자체 검수,"적을 30마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,3efbf0bb76c7c49ee08535b5,,자체 검수,"적을 40마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,f585b617839bf7fa09e64983,,자체 검수,"적을 40마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,c2affedaa7d0b3430ddda81d,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,acff23d5decda21b8f66480f,,자체 검수,"링을 100개 이상
모으고 골인하라!"
stage-ui-all.json,d405ff9ffeebab1ef0bc5011,,자체 검수,"링을 200개 이상
모으고 골인하라!"
stage-ui-all.json,4ef2282ed7f947462a6f0fcc,,자체 검수,"링을 200개 이상
모으고 골인하라!"
stage-ui-all.json,bc7be355f08947b0615727aa,,자체 검수,"링을 300개 이상
모으고 골인하라!"
stage-ui-all.json,0d9cd6ad803757faa51f992e,,자체 검수,"링을 300개 이상
모으고 골인하라!"
